交易日期,股票代码,股票简称,开盘价,最高价,最低价,收盘价,昨收价,涨跌额,涨跌幅,振幅(%),成交量(手),成交额(千元),复权因子,换手率(%),换手率(自由流通股),量比,市盈率(静态),市盈率(TTM),市盈率(动态),市净率,市销率,市销率(TTM),股息率(%),股息率(TTM)(%),总股本(万股),流通股本(万股),自由流通股本(万),总市值(万元),流通市值(万元),股东人数,行业,地域
19911007,000001.SZ,深发展A,0.3662,0.396,0.3662,0.3949,0.3571,0.0378,0.1059,8.345,4083.0,6864.0,2.608,1.5408,1.5408,2.1,11.8043,11.8043,,3.5374,,,,,4850.0171,2650.0,2650.0,83662.795,45712.5,,,
19911008,000001.SZ,深发展A,0.428,0.4898,0.4258,0.4898,0.3949,0.095,0.2403,16.2066,6514.0,13028.0,2.608,2.4581,2.4581,2.71,14.6441,14.6441,,4.3884,,,,,4850.0171,2650.0,2650.0,103790.3659,56710.0,,,
19911009,000001.SZ,深发展A,0.4921,0.6009,0.4921,0.594,0.4898,0.1041,0.2127,22.2131,6476.0,16554.0,2.608,2.4438,2.4438,1.82,17.7577,17.7577,,5.3215,,,,,4850.0171,2650.0,2650.0,125857.9437,68767.5,,,
19911010,000001.SZ,深发展A,0.5951,0.6375,0.4704,0.5036,0.594,-0.0904,-0.1522,28.1313,6109.0,15418.0,2.608,2.3053,2.3053,1.34,15.0547,15.0547,,4.5115,,,,,4850.0171,2650.0,2650.0,106700.3762,58300.0,,,
19911011,000001.SZ,深发展A,0.499,0.5494,0.4109,0.5494,0.5036,0.0458,0.0909,27.502,8566.0,18110.0,2.608,3.2325,3.2325,1.58,16.4233,16.4233,,4.9216,,,,,4850.0171,2650.0,2650.0,116400.4104,63600.0,,,
19911014,000001.SZ,深发展A,0.5585,0.5745,0.5574,0.5665,0.5494,0.0172,0.0311,3.1125,6485.0,16122.0,2.608,2.4472,2.4472,1.02,16.9366,16.9366,,5.0754,,,,,4850.0171,2650.0,2650.0,120037.9232,65587.5,,,
19911015,000001.SZ,深发展A,0.5654,0.5654,0.5265,0.5333,0.5665,-0.0332,-0.0586,6.8667,3610.0,8593.0,2.608,1.3623,1.3623,0.53,15.9443,15.9443,,4.778,,,,,4850.0171,2650.0,2650.0,113005.3984,61745.0,,,
19911016,000001.SZ,深发展A,0.5333,0.5333,0.5059,0.5265,0.5333,-0.0069,-0.0128,5.1378,3914.0,8909.0,2.608,1.477,1.477,0.63,15.739,15.739,,4.7165,,,,,4850.0171,2650.0,2650.0,111550.3933,60950.0,,,
19911017,000001.SZ,深发展A,0.5265,0.5562,0.5265,0.5562,0.5265,0.0298,0.0564,5.641,4202.0,9842.0,2.608,1.5857,1.5857,0.73,16.6286,16.6286,,4.9831,,,,,4850.0171,2650.0,2650.0,117855.4155,64395.0,,,
19911018,000001.SZ,深发展A,0.5574,0.57,0.5494,0.5528,0.5562,-0.0034,-0.0061,3.7037,4856.0,11884.0,2.608,1.8325,1.8325,0.91,16.526,16.526,,4.9523,,,,,4850.0171,2650.0,2650.0,117127.913,63997.5,,,
19911021,000001.SZ,深发展A,0.5494,0.5585,0.5459,0.5471,0.5528,-0.0057,-0.0103,2.2793,3557.0,8582.0,2.608,1.3423,1.3423,0.77,16.3549,16.3549,,4.9011,,,,,4850.0171,2650.0,2650.0,115915.4087,63335.0,,,
19911022,000001.SZ,深发展A,0.5494,0.5494,0.5345,0.5379,0.5471,-0.0092,-0.0168,2.7235,3335.0,7887.0,2.608,1.2585,1.2585,0.83,16.0812,16.0812,,4.8191,,,,,4850.0171,2650.0,2650.0,113975.4019,62275.0,,,
19911023,000001.SZ,深发展A,0.5379,0.5471,0.5322,0.5459,0.5379,0.008,0.0149,2.77,3233.0,7586.0,2.608,1.22,1.22,0.81,16.3207,16.3207,,4.8908,,,,,4850.0171,2650.0,2650.0,115672.9078,63202.5,,,
19911024,000001.SZ,深发展A,0.5471,0.5562,0.5448,0.5494,0.5459,0.0034,0.0064,2.0883,3928.0,9424.0,2.608,1.4823,1.4823,1.02,16.4233,16.4233,,4.9216,,,,,4850.0171,2650.0,2650.0,116400.4104,63600.0,,,
19911025,000001.SZ,深发展A,0.5494,0.5494,0.5459,0.5494,0.5494,0.0,0.0,0.6371,3579.0,8571.0,2.608,1.3506,1.3506,0.95,16.4233,16.4233,,4.9216,,,,,4850.0171,2650.0,2650.0,116400.4104,63600.0,,,
19911028,000001.SZ,深发展A,0.5494,0.5723,0.5482,0.57,0.5494,0.0206,0.0375,4.3866,4554.0,11124.0,2.608,1.7185,1.7185,1.29,17.0392,17.0392,,5.1061,,,,,4850.0171,2650.0,2650.0,120765.4258,65985.0,,,
19911029,000001.SZ,深发展A,0.5723,0.5974,0.5723,0.5871,0.57,0.0172,0.03,4.4035,4894.0,12601.0,2.608,1.8468,1.8468,1.31,17.5524,17.5524,,5.2599,,,,,4850.0171,2650.0,2650.0,124402.9386,67972.5,,,
19911030,000001.SZ,深发展A,0.586,0.5951,0.5837,0.5894,0.5871,0.0023,0.0039,1.9417,3787.0,9733.0,2.608,1.4291,1.4291,0.94,17.6209,17.6209,,5.2805,,,,,4850.0171,2650.0,2650.0,124887.9403,68237.5,,,
19911031,000001.SZ,深发展A,0.5883,0.6203,0.5883,0.6157,0.5894,0.0263,0.0446,5.4293,4457.0,11686.0,2.608,1.6819,1.6819,1.07,18.4078,18.4078,,5.5163,,,,,4850.0171,2650.0,2650.0,130465.46,71285.0,,,
19911101,000001.SZ,深发展A,0.618,0.6753,0.618,0.6581,0.6157,0.0423,0.0689,9.3065,5810.0,16538.0,2.608,2.1925,2.1925,1.37,19.6738,19.6738,,5.8956,,,,,4850.0171,2650.0,2650.0,139437.9916,76187.5,,,
19911104,000001.SZ,深发展A,0.6638,0.7245,0.6627,0.7222,0.6581,0.0641,0.0974,9.3907,6774.0,20534.0,2.608,2.5562,2.5562,1.44,21.5898,21.5898,,6.4698,,,,,4850.0171,2650.0,2650.0,153018.0395,83607.5,,,
19911105,000001.SZ,深发展A,0.7233,0.7462,0.7187,0.7187,0.7222,-0.0034,-0.0048,3.8078,9460.0,30561.0,2.608,3.5698,3.5698,1.84,21.4872,21.4872,,6.4391,,,,,4850.0171,2650.0,2650.0,152290.5369,83210.0,,,
19911106,000001.SZ,深发展A,0.7187,0.721,0.6638,0.6844,0.7187,-0.0343,-0.0477,7.9588,6239.0,18555.0,2.608,2.3543,2.3543,1.03,20.4607,20.4607,,6.1315,,,,,4850.0171,2650.0,2650.0,145015.5113,79235.0,,,
19911107,000001.SZ,深发展A,0.6878,0.721,0.6867,0.6913,0.6844,0.0069,0.0101,5.0117,7672.0,23581.0,2.608,2.8951,2.8951,1.17,20.666,20.666,,6.193,,,,,4850.0171,2650.0,2650.0,146470.5164,80030.0,,,
19911108,000001.SZ,深发展A,0.6936,0.7004,0.6798,0.6981,0.6913,0.0069,0.0098,2.9799,5690.0,17083.0,2.608,2.1472,2.1472,0.79,20.8713,20.8713,,6.2545,,,,,4850.0171,2650.0,2650.0,147925.5216,80825.0,,,
19911112,000001.SZ,深发展A,0.7026,0.7761,0.7026,0.775,0.6982,0.0767,0.11,10.5271,6237.0,21809.0,2.463,2.3536,2.3536,0.87,24.5324,24.5324,,7.3516,,,,,4850.0171,2650.0,2650.0,173873.113,95002.5,,,
19911113,000001.SZ,深发展A,0.7761,0.7977,0.7761,0.788,0.775,0.013,0.0168,2.7871,7705.0,28174.0,2.463,2.9075,2.9075,1.09,24.9429,24.9429,,7.4747,,,,,4850.0171,2650.0,2650.0,176783.1233,96592.5,,,
19911114,000001.SZ,深发展A,0.7901,0.8042,0.7869,0.7901,0.788,0.0022,0.0027,2.1954,4583.0,15869.0,2.463,1.7294,1.7294,0.68,25.0114,25.0114,,7.4952,,,,,4850.0171,2650.0,2650.0,177268.125,96857.5,,,
19911115,000001.SZ,深发展A,0.788,0.8042,0.7707,0.7717,0.7901,-0.0184,-0.0233,4.24,6684.0,24561.0,2.463,2.5223,2.5223,1.05,24.4297,24.4297,,7.3209,,,,,4850.0171,2650.0,2650.0,173145.6105,94605.0,,,
19911118,000001.SZ,深发展A,0.7797,0.7797,0.6566,0.6611,0.7718,-0.1107,-0.1434,15.9497,4151.0,13364.0,2.549,1.5664,1.5664,0.67,20.2212,20.2212,,6.0597,,,,,4850.0171,2650.0,2650.0,143318.0053,78307.5,,,
19911119,000001.SZ,深发展A,0.6577,0.7271,0.6488,0.7271,0.6611,0.066,0.0998,11.8439,5768.0,17515.0,2.549,2.1766,2.1766,0.98,22.2399,22.2399,,6.6646,,,,,4850.0171,2650.0,2650.0,157625.5558,86125.0,,,
19911120,000001.SZ,深发展A,0.7271,0.7607,0.7271,0.7562,0.7271,0.0291,0.04,4.6211,4697.0,15810.0,2.549,1.7725,1.7725,0.81,23.1295,23.1295,,6.9312,,,,,4850.0171,2650.0,2650.0,163930.578,89570.0,,,
19911121,000001.SZ,深发展A,0.7562,0.7562,0.6935,0.7137,0.7562,-0.0425,-0.0562,8.2915,3278.0,10583.0,2.549,1.237,1.237,0.63,21.8294,21.8294,,6.5416,,,,,4850.0171,2650.0,2650.0,154715.5455,84535.0,,,
19911122,000001.SZ,深发展A,0.7148,0.7271,0.6935,0.7181,0.7137,0.0045,0.0062,4.7079,4118.0,13128.0,2.549,1.554,1.554,0.84,21.9662,21.9662,,6.5826,,,,,4850.0171,2650.0,2650.0,155685.5489,85065.0,,,
19911125,000001.SZ,深发展A,0.7148,0.7148,0.6443,0.6443,0.7181,-0.0738,-0.1028,9.8176,2475.0,7650.0,2.549,0.934,0.934,0.56,19.708,19.708,,5.9059,,,,,4850.0171,2650.0,2650.0,139680.4925,76320.0,,,
19911126,000001.SZ,深发展A,0.6935,0.6935,0.6443,0.6443,0.6443,0.0,0.0,7.6362,3563.0,10566.0,2.549,1.3445,1.3445,0.88,19.708,19.708,,5.9059,,,,,4850.0171,2650.0,2650.0,139680.4925,76320.0,,,
19911127,000001.SZ,深发展A,0.6443,0.6712,0.6343,0.6712,0.6443,0.0268,0.0418,5.7271,4550.0,13101.0,2.549,1.717,1.717,1.25,20.5292,20.5292,,6.152,,,,,4850.0171,2650.0,2650.0,145500.513,79500.0,,,
19911128,000001.SZ,深发展A,0.6712,0.6779,0.6443,0.6499,0.6712,-0.0213,-0.0317,5.006,4320.0,12880.0,2.549,1.6302,1.6302,1.2,19.8791,19.8791,,5.9572,,,,,4850.0171,2650.0,2650.0,140892.9968,76982.5,,,
19911129,000001.SZ,深发展A,0.6488,0.6488,0.6141,0.6231,0.6499,-0.0268,-0.0412,5.3393,3062.0,8557.0,2.549,1.1555,1.1555,0.8,19.0579,19.0579,,5.7111,,,,,4850.0171,2650.0,2650.0,135072.9762,73802.5,,,
19911202,000001.SZ,深发展A,0.6175,0.6175,0.5996,0.6052,0.6231,-0.0179,-0.0287,2.8727,4105.0,11099.0,2.549,1.5491,1.5491,1.14,18.5105,18.5105,,5.547,,,,,4850.0171,2650.0,2650.0,131192.9626,71682.5,,,
19911203,000001.SZ,深发展A,0.604,0.6387,0.604,0.6331,0.6052,0.028,0.0461,5.7336,2348.0,6521.0,2.549,0.886,0.886,0.6,19.3659,19.3659,,5.8034,,,,,4850.0171,2650.0,2650.0,137255.4839,74995.0,,,
19911204,000001.SZ,深发展A,0.6331,0.6376,0.6264,0.6264,0.6331,-0.0067,-0.0106,1.7691,2427.0,6853.0,2.549,0.9158,0.9158,0.66,19.1606,19.1606,,5.7418,,,,,4850.0171,2650.0,2650.0,135800.4788,74200.0,,,
19911205,000001.SZ,深发展A,0.6264,0.6264,0.6018,0.604,0.6264,-0.0224,-0.0358,3.9272,1260.0,3458.0,2.549,0.4755,0.4755,0.39,18.4763,18.4763,,5.5368,,,,,4850.0171,2650.0,2650.0,130950.4617,71550.0,,,
19911206,000001.SZ,深发展A,0.604,0.6175,0.604,0.6152,0.604,0.0112,0.0185,2.2351,1594.0,4341.0,2.549,0.6015,0.6015,0.6,18.8184,18.8184,,5.6393,,,,,4850.0171,2650.0,2650.0,133375.4703,72875.0,,,
19911209,000001.SZ,深发展A,0.6264,0.6309,0.6219,0.6275,0.6152,0.0123,0.02,1.4629,1444.0,4045.0,2.549,0.5449,0.5449,0.62,19.1948,19.1948,,5.7521,,,,,4850.0171,2650.0,2650.0,136042.9797,74332.5,,,
19911210,000001.SZ,深发展A,0.6264,0.6376,0.6264,0.6376,0.6275,0.0101,0.0161,1.7849,1822.0,5160.0,2.549,0.6875,0.6875,1.0,19.5027,19.5027,,5.8444,,,,,4850.0171,2650.0,2650.0,138225.4874,75525.0,,,
19911211,000001.SZ,深发展A,0.6376,0.6443,0.6309,0.6343,0.6376,-0.0034,-0.0052,2.1016,2019.0,5750.0,2.549,0.7619,0.7619,1.18,19.4001,19.4001,,5.8136,,,,,4850.0171,2650.0,2650.0,137497.9848,75127.5,,,
19911212,000001.SZ,深发展A,0.6343,0.6343,0.6197,0.6242,0.6343,-0.0101,-0.0159,2.3017,1058.0,2953.0,2.549,0.3992,0.3992,0.65,19.0921,19.0921,,5.7213,,,,,4850.0171,2650.0,2650.0,135315.4771,73935.0,,,
19911213,000001.SZ,深发展A,0.6219,0.6219,0.6063,0.6096,0.6242,-0.0145,-0.0234,2.4992,1294.0,3541.0,2.549,0.4883,0.4883,0.82,18.6473,18.6473,,5.588,,,,,4850.0171,2650.0,2650.0,132162.966,72212.5,,,
19911216,000001.SZ,深发展A,0.613,0.6219,0.613,0.6175,0.6096,0.0078,0.013,1.46,1001.0,2762.0,2.549,0.3777,0.3777,0.66,18.8868,18.8868,,5.6598,,,,,4850.0171,2650.0,2650.0,133860.472,73140.0,,,
19911217,000001.SZ,深发展A,0.6186,0.6219,0.6152,0.6164,0.6175,-0.0011,-0.0018,1.085,913.0,2521.0,2.549,0.3445,0.3445,0.63,18.8526,18.8526,,5.6496,,,,,4850.0171,2650.0,2650.0,133617.9711,73007.5,,,
19911218,000001.SZ,深发展A,0.6175,0.6197,0.613,0.6186,0.6164,0.0022,0.0036,1.087,1239.0,3412.0,2.549,0.4675,0.4675,0.99,18.9211,18.9211,,5.6701,,,,,4850.0171,2650.0,2650.0,134102.9728,73272.5,,,
19911219,000001.SZ,深发展A,0.6175,0.6219,0.6152,0.6186,0.6186,0.0,0.0,1.0831,1009.0,2787.0,2.549,0.3808,0.3808,0.92,18.9211,18.9211,,5.6701,,,,,4850.0171,2650.0,2650.0,134102.9728,73272.5,,,
19911220,000001.SZ,深发展A,0.6175,0.6219,0.6152,0.6152,0.6186,-0.0034,-0.0055,1.0831,1009.0,2787.0,2.549,0.3808,0.3808,0.92,18.8184,18.8184,,5.6393,,,,,4850.0171,2650.0,2650.0,133375.4703,72875.0,,,
19911223,000001.SZ,深发展A,0.6197,0.6242,0.6175,0.6219,0.6152,0.0067,0.0109,1.0891,1270.0,3523.0,2.549,0.4792,0.4792,1.23,19.0237,19.0237,,5.7008,,,,,4850.0171,2650.0,2650.0,134830.4754,73670.0,,,
19911224,000001.SZ,深发展A,0.6242,0.6555,0.604,0.6499,0.6219,0.028,0.045,8.2811,1050.0,3010.0,2.549,0.3962,0.3962,0.97,19.8791,19.8791,,5.9572,,,,,4850.0171,2650.0,2650.0,140892.9968,76982.5,,,
19911225,000001.SZ,深发展A,0.6521,0.6712,0.651,0.6555,0.6499,0.0056,0.0086,3.1082,2269.0,6703.0,2.549,0.8562,0.8562,2.03,20.0502,20.0502,,6.0084,,,,,4850.0171,2650.0,2650.0,142105.501,77645.0,,,
19911226,000001.SZ,深发展A,0.6555,0.6555,0.6264,0.6264,0.6555,-0.0291,-0.0444,4.4394,1918.0,5510.0,2.549,0.7238,0.7238,1.45,19.1606,19.1606,,5.7418,,,,,4850.0171,2650.0,2650.0,135800.4788,74200.0,,,
19911227,000001.SZ,深发展A,0.6264,0.6376,0.6264,0.6365,0.6264,0.0101,0.0161,1.788,2105.0,5935.0,2.549,0.7943,0.7943,1.4,19.4685,19.4685,,5.8341,,,,,4850.0171,2650.0,2650.0,137982.9865,75392.5,,,
19911230,000001.SZ,深发展A,0.6555,0.6577,0.6443,0.6443,0.6365,0.0078,0.0123,2.1053,1059.0,3093.0,2.549,0.3996,0.3996,0.61,19.708,19.708,,5.9059,,,,,4850.0171,2650.0,2650.0,139680.4925,76320.0,,,
19911231,000001.SZ,深发展A,0.6443,0.6566,0.6443,0.6566,0.6443,0.0123,0.0191,1.909,759.0,2204.0,2.549,0.1922,0.2864,0.45,23.384,23.384,,4.5578,7.8706,7.8706,,,8975.1643,3949.0723,2650.0,263421.0722,115905.272,,,
19920102,000001.SZ,深发展A,0.6566,0.6577,0.6488,0.6521,0.6566,-0.0045,-0.0069,1.3555,1886.0,5491.0,2.549,0.4776,0.7117,1.16,23.2247,23.2247,,4.5267,7.817,7.817,,,8975.1643,3949.0723,2650.0,261626.0393,115115.4575,,,
19920103,000001.SZ,深发展A,0.6533,0.6566,0.6488,0.651,0.6521,-0.0011,-0.0017,1.1961,2212.0,6433.0,2.549,0.5601,0.8347,1.43,23.1848,23.1848,,4.519,7.8036,7.8036,,,8975.1643,3949.0723,2650.0,261177.2811,114918.0039,,,
19920106,000001.SZ,深发展A,0.651,0.6667,0.6499,0.6645,0.651,0.0134,0.0207,2.5806,2634.0,7721.0,2.549,0.667,0.994,1.64,23.6629,23.6629,,4.6121,7.9645,7.9645,,,8975.1643,3949.0723,2650.0,266562.3797,117287.4473,,,
19920107,000001.SZ,深发展A,0.6645,0.6756,0.6611,0.6689,0.6645,0.0045,0.0066,2.1821,2931.0,8773.0,2.549,0.7422,1.106,1.71,23.8222,23.8222,,4.6432,8.0181,8.0181,,,8975.1643,3949.0723,2650.0,268357.4126,118077.2618,,,
19920108,000001.SZ,深发展A,0.6667,0.6756,0.6611,0.6633,0.6689,-0.0056,-0.0084,2.1677,1928.0,5745.0,2.549,0.4882,0.7275,0.92,23.623,23.623,,4.6044,7.951,7.951,,,8975.1643,3949.0723,2650.0,266113.6215,117089.9937,,,
19920109,000001.SZ,深发展A,0.6645,0.6667,0.6555,0.6645,0.6633,0.0011,0.0018,1.6885,1535.0,4545.0,2.549,0.3887,0.5792,0.66,23.6629,23.6629,,4.6121,7.9645,7.9645,,,8975.1643,3949.0723,2650.0,266562.3797,117287.4473,,,
19920110,000001.SZ,深发展A,0.6633,0.6667,0.66,0.6667,0.6645,0.0022,0.0033,1.0083,1525.0,4532.0,2.549,0.3862,0.5755,0.68,23.7426,23.7426,,4.6277,7.9913,7.9913,,,8975.1643,3949.0723,2650.0,267459.8961,117682.3545,,,
19920113,000001.SZ,深发展A,0.6667,0.6667,0.6622,0.6633,0.6667,-0.0034,-0.0051,0.675,1353.0,4016.0,2.549,0.3426,0.5106,0.64,23.623,23.623,,4.6044,7.951,7.951,,,8975.1643,3949.0723,2650.0,266113.6215,117089.9937,,,
19920114,000001.SZ,深发展A,0.6633,0.6633,0.6488,0.6533,0.6633,-0.0101,-0.0151,2.186,711.0,2084.0,2.549,0.18,0.2683,0.38,23.2645,23.2645,,4.5345,7.8304,7.8304,,,8975.1643,3949.0723,2650.0,262074.7976,115312.9112,,,
19920115,000001.SZ,深发展A,0.6533,0.6577,0.6488,0.651,0.6533,-0.0022,-0.0035,1.3623,2205.0,6499.0,2.549,0.5584,0.8321,1.56,23.1848,23.1848,,4.519,7.8036,7.8036,,,8975.1643,3949.0723,2650.0,261177.2811,114918.0039,,,
19920116,000001.SZ,深发展A,0.6488,0.6488,0.6387,0.6466,0.651,-0.0045,-0.0068,1.5515,1268.0,3658.0,2.549,0.3211,0.4785,0.87,23.0255,23.0255,,4.4879,7.7499,7.7499,,,8975.1643,3949.0723,2650.0,259382.2483,114128.1895,,,
19920117,000001.SZ,深发展A,0.6466,0.6466,0.6343,0.6443,0.6466,-0.0022,-0.0036,1.9023,1143.0,3269.0,2.549,0.2894,0.4313,0.81,22.9458,22.9458,,4.4724,7.7231,7.7231,,,8975.1643,3949.0723,2650.0,258484.7318,113733.2822,,,
19920120,000001.SZ,深发展A,0.6443,0.66,0.6443,0.6589,0.6443,0.0145,0.0227,2.4368,1085.0,3179.0,2.549,0.2747,0.4094,0.81,23.4637,23.4637,,4.5733,7.8974,7.8974,,,8975.1643,3949.0723,2650.0,264318.5886,116300.1792,,,
19920121,000001.SZ,深发展A,0.66,0.6667,0.6533,0.6555,0.6589,-0.0034,-0.0052,2.0337,1576.0,4660.0,2.549,0.3991,0.5947,1.23,23.3442,23.3442,,4.55,7.8572,7.8572,,,8975.1643,3949.0723,2650.0,262972.314,115707.8184,,,
19920122,000001.SZ,深发展A,0.6544,0.6555,0.6443,0.6477,0.6555,-0.0078,-0.0119,1.7086,1592.0,4608.0,2.549,0.4031,0.6008,1.09,23.0653,23.0653,,4.4957,7.7633,7.7633,,,8975.1643,3949.0723,2650.0,259831.0065,114325.6431,,,
19920123,000001.SZ,深发展A,0.6477,0.6555,0.6477,0.6533,0.6477,0.0056,0.0086,1.2043,1477.0,4298.0,2.549,0.374,0.5574,1.11,23.2645,23.2645,,4.5345,7.8304,7.8304,,,8975.1643,3949.0723,2650.0,262074.7976,115312.9112,,,
19920124,000001.SZ,深发展A,0.6544,0.6645,0.6499,0.6622,0.6533,0.0089,0.0136,2.2348,2327.0,6857.0,2.549,0.5893,0.8781,1.69,23.5832,23.5832,,4.5966,7.9376,7.9376,,,8975.1643,3949.0723,2650.0,265664.8633,116892.5401,,,
19920127,000001.SZ,深发展A,0.6611,0.6622,0.6555,0.6577,0.6622,-0.0045,-0.0068,1.0118,2571.0,7566.0,2.549,0.651,0.9702,1.6,23.4239,23.4239,,4.5655,7.884,7.884,,,8975.1643,3949.0723,2650.0,263869.8304,116102.7256,,,
19920128,000001.SZ,深发展A,0.6577,0.66,0.6566,0.66,0.6577,0.0022,0.0035,0.517,2336.0,6874.0,2.549,0.5915,0.8815,1.22,23.5035,23.5035,,4.5811,7.9108,7.9108,,,8975.1643,3949.0723,2650.0,264767.3469,116497.6329,,,
19920129,000001.SZ,深发展A,0.66,0.6723,0.66,0.6712,0.66,0.0112,0.017,1.8636,2127.0,6338.0,2.549,0.5386,0.8026,1.03,23.9019,23.9019,,4.6587,8.0449,8.0449,,,8975.1643,3949.0723,2650.0,269254.929,118472.169,,,
19920130,000001.SZ,深发展A,0.67,0.679,0.67,0.6756,0.6712,0.0045,0.0066,1.3409,1735.0,5232.0,2.549,0.4393,0.6547,0.8,24.0612,24.0612,,4.6898,8.0985,8.0985,,,8975.1643,3949.0723,2650.0,271049.9619,119261.9835,,,
19920131,000001.SZ,深发展A,0.6779,0.698,0.6779,0.6969,0.6756,0.0213,0.0315,2.9751,2275.0,7013.0,2.549,0.5761,0.8585,1.03,24.8181,24.8181,,4.8373,8.3533,8.3533,,,8975.1643,3949.0723,2650.0,279576.3679,123013.6021,,,
19920210,000001.SZ,深发展A,0.6957,0.7,0.6655,0.6806,0.6968,-0.0162,-0.0232,4.9512,1644.0,5170.0,2.454,0.4163,0.6204,0.74,25.1767,25.1767,,4.9072,8.474,8.474,,,8975.1643,3949.0723,2650.0,283615.1919,124790.6847,,,
19920211,000001.SZ,深发展A,0.6763,0.6849,0.6763,0.6817,0.6806,0.0011,0.0016,1.2636,1960.0,6199.0,2.454,0.4963,0.7396,0.97,25.2165,25.2165,,4.9149,8.4874,8.4874,,,8975.1643,3949.0723,2650.0,284063.9501,124988.1383,,,
19920212,000001.SZ,深发展A,0.6817,0.6892,0.6785,0.686,0.6817,0.0043,0.0063,1.5696,1358.0,4303.0,2.454,0.3439,0.5125,0.7,25.3759,25.3759,,4.946,8.541,8.541,,,8975.1643,3949.0723,2650.0,285858.983,125777.9528,,,
19920213,000001.SZ,深发展A,0.6871,0.6903,0.6849,0.6892,0.686,0.0032,0.0047,0.7872,1812.0,5790.0,2.454,0.4588,0.6838,1.01,25.4954,25.4954,,4.9693,8.5812,8.5812,,,8975.1643,3949.0723,2650.0,287205.2576,126370.3136,,,
19920214,000001.SZ,深发展A,0.6892,0.6914,0.6849,0.6849,0.6892,-0.0043,-0.0062,0.9431,1924.0,6154.0,2.454,0.4872,0.726,1.06,25.336,25.336,,4.9382,8.5276,8.5276,,,8975.1643,3949.0723,2650.0,285410.2247,125580.4991,,,
19920217,000001.SZ,深发展A,0.6828,0.6849,0.6698,0.6731,0.6849,-0.0118,-0.0172,2.2047,1557.0,4880.0,2.454,0.3943,0.5875,0.9,24.8978,24.8978,,4.8528,8.3801,8.3801,,,8975.1643,3949.0723,2650.0,280473.8844,123408.5094,,,
19920218,000001.SZ,深发展A,0.672,0.6731,0.6612,0.6677,0.6731,-0.0054,-0.008,1.7679,1955.0,6063.0,2.454,0.4951,0.7377,1.14,24.6986,24.6986,,4.814,8.3131,8.3131,,,8975.1643,3949.0723,2650.0,278230.0933,122421.2413,,,
19920219,000001.SZ,深发展A,0.6677,0.672,0.6634,0.6688,0.6677,0.0011,0.0016,1.288,1946.0,6030.0,2.454,0.4928,0.7343,1.13,24.7385,24.7385,,4.8218,8.3265,8.3265,,,8975.1643,3949.0723,2650.0,278678.8515,122618.6949,,,
19920220,000001.SZ,深发展A,0.6677,0.6892,0.6677,0.6849,0.6688,0.0162,0.0241,3.2147,1296.0,4082.0,2.454,0.3282,0.4891,0.7,25.336,25.336,,4.9382,8.5276,8.5276,,,8975.1643,3949.0723,2650.0,285410.2247,125580.4991,,,
19920221,000001.SZ,深发展A,0.6849,0.6871,0.6806,0.6817,0.6849,-0.0032,-0.0047,0.949,1710.0,5429.0,2.454,0.433,0.6453,0.99,25.2165,25.2165,,4.9149,8.4874,8.4874,,,8975.1643,3949.0723,2650.0,284063.9501,124988.1383,,,
19920224,000001.SZ,深发展A,0.6817,0.6817,0.6569,0.6698,0.6817,-0.0118,-0.0175,3.638,1405.0,4367.0,2.454,0.3558,0.5302,0.83,24.7783,24.7783,,4.8295,8.3399,8.3399,,,8975.1643,3949.0723,2650.0,279127.6097,122816.1485,,,
19920225,000001.SZ,深发展A,0.672,0.672,0.6634,0.6666,0.6698,-0.0032,-0.0048,1.284,1231.0,3812.0,2.454,0.3117,0.4645,0.74,24.6588,24.6588,,4.8062,8.2997,8.2997,,,8975.1643,3949.0723,2650.0,277781.3351,122223.7877,,,
19920226,000001.SZ,深发展A,0.6677,0.6677,0.6569,0.658,0.6666,-0.0086,-0.0129,1.6202,1419.0,4357.0,2.454,0.3593,0.5355,0.94,24.3401,24.3401,,4.7441,8.1924,8.1924,,,8975.1643,3949.0723,2650.0,274191.2694,120644.1588,,,
19920227,000001.SZ,深发展A,0.6612,0.6677,0.6569,0.6677,0.658,0.0097,0.0147,1.6413,2033.0,6259.0,2.454,0.5148,0.7672,1.44,24.6986,24.6986,,4.814,8.3131,8.3131,,,8975.1643,3949.0723,2650.0,278230.0933,122421.2413,,,
19920228,000001.SZ,深发展A,0.6677,0.6838,0.6677,0.6795,0.6677,0.0118,0.0177,2.4113,2335.0,7346.0,2.454,0.5913,0.8811,1.5,25.1368,25.1368,,4.8994,8.4606,8.4606,,,8975.1643,3949.0723,2650.0,283166.4337,124593.2311,,,
19920302,000001.SZ,深发展A,0.6828,0.6892,0.6806,0.6828,0.6795,0.0032,0.0049,1.2656,3137.0,9962.0,2.454,0.7944,1.1838,1.86,25.2563,25.2563,,4.9227,8.5008,8.5008,,,8975.1643,3949.0723,2650.0,284512.7083,125185.5919,,,
19920303,000001.SZ,深发展A,0.6849,0.686,0.6795,0.6828,0.6828,0.0,0.0,0.952,3150.0,9984.0,2.454,0.7977,1.1887,1.55,25.2563,25.2563,,4.9227,8.5008,8.5008,,,8975.1643,3949.0723,2650.0,284512.7083,125185.5919,,,
